"","Ludn_2019","Ludn_2020","Ludn_2021","Ludn_2022","Ludn_2023","WB1_2019","WB1_2020","WB1_2021","WB1_2022","WB1_2023","WB2_2019","WB2_2020","WB2_2021","WB2_2022","WB2_2023","WB3_2019","WB3_2020","WB3_2021","WB3_2022","WB3_2023","WB4_2019","WB4_2020","WB4_2021","WB4_2022","WB4_2023","WB5_2019","WB5_2020","WB5_2021","WB5_2022","WB5_2023","WB6_2019","WB6_2020","WB6_2021","WB6_2022","WB6_2023","WB7_2019","WB7_2020","WB7_2021","WB7_2022","WB7_2023","WB8_2019","WB8_2020","WB8_2021","WB8_2022","WB8_2023","WB9_2019","WB9_2020","WB9_2021","WB9_2022","WB9_2023","WB10_2019","WB10_2020","WB10_2021","WB10_2022","WB10_2023","WB11_2019","WB11_2020","WB11_2021","WB11_2022","WB11_2023","WB12_2019","WB12_2020","WB12_2021","WB12_2022","WB12_2023","WL1_2019","WL1_2020","WL1_2021","WL1_2022","WL1_2023","WL2_2019","WL2_2020","WL2_2021","WL2_2022","WL2_2023","WL3_2019","WL3_2020","WL3_2021","WL3_2022","WL3_2023","WL4_2019","WL4_2020","WL4_2021","WL4_2022","WL4_2023","WL5_2019","WL5_2020","WL5_2021","WL5_2022","WL5_2023","WZ1_2019","WZ1_2020","WZ1_2021","WZ1_2022","WZ1_2023","WZ2_2019","WZ2_2020","WZ2_2021","WZ2_2022","WZ2_2023","WZ3_2019","WZ3_2020","WZ3_2021","WZ3_2022","WZ3_2023","WZ4_2019","WZ4_2020","WZ4_2021","WZ4_2022","WZ4_2023","WZ5_2019","WZ5_2020","WZ5_2021","WZ5_2022","WZ5_2023","WZ6_2019"
"311",72000,71574,70928,69241,68712,88.11,89.28,93.71,90.22,72.95,70.84,73.37,68.7,68.19,79.38,13.98,10.48,15.32,9.56,9.22,16.49,8.84,10.76,20.94,23.32,61.58,64.2,67.76,66.85,65.38,12.33,9.37,14.36,8.64,6.73,161.77,259.16,215.89,85.19,167.74,7.6,16.02,22.96,15.13,21.73,142.82,240.29,275.31,160.66,196.9,150.77,306.8,340.06,170.02,207.9,66.33,32.59,29.41,58.82,48.1,17.18,13.58,18.79,11.67,3.33,686.22,747.33,770.76,799.64,1106.53,135.42,106.8,171.9,112.13,128.47,304.86,257.98,218.03,180.02,137.74,278.62,313.15,431.72,520.86,843.64,248.07,271.23,389.42,477.53,799.98,27.73,22.61,18.21,13.85,7.21,2.25,2.42,1.27,1.61,1.07,3.45,4.03,3.73,4.23,2.9,2.41,1.59,1.08,6.5,8.55,5.02,5.64,4.8,5.76,5.57,24.05
"312",45137,44933,44525,43434,43085,87.38,84.83,86.25,83.37,66.79,70.33,74.24,70.9,64.92,74.28,9.45,5.03,7.58,14.8,7.63,11.08,10.91,21.3,25.85,37.92,64.37,57.84,63.24,66.16,65.65,8.29,5.46,7.29,12.67,5.34,211.72,197.1,94.07,116.99,101.63,13.12,18.61,15.95,16.92,12.17,211.12,261.23,169.77,165.82,131.7,233.05,288.71,174.31,168.93,132.3,42.91,34.64,57.37,59.2,75.59,12.08,6.85,14.03,17.9,10.07,794.07,1000.83,979.38,1020.95,1301.82,106.69,67.75,104.76,232.81,133.67,133.93,107.83,86.36,66.42,48.39,322.07,479.19,624.57,811.14,1326.74,296.93,452.48,602.11,789.04,1308.17,10.36,6.78,5.39,3.52,1.84,1.26,1.59,0.82,0.29,0.36,2.25,1.85,1.51,1.37,0.83,2.9,2.46,1.94,5.74,6.59,3.25,2.97,2.19,2.05,1.56,15.45
"313",57642,56891,56077,53466,52919,90.9,88.56,90.53,96.97,85.89,70.92,73.71,74.51,69.12,76.47,10.21,13.4,12.71,10.02,3.69,14.9,16.39,20.96,15.93,16.04,69.76,69.64,69.19,69.92,69.77,9.29,11.87,11.53,9.75,3.23,128.6,155.05,100.1,77.11,109.32,5.05,17.31,16.72,16.48,26.68,115.29,150.43,147.16,140.2,153.8,119.07,162.04,156.74,151.81,167.68,83.99,61.71,63.8,65.87,59.64,12.58,16.43,15.95,12.41,5.51,963.91,1106.29,1244.85,1267.12,1553.5,138.8,201.1,212.38,183.76,74.97,417.41,499.63,517.47,602.09,889.76,307.33,471.39,684.72,564.62,723.47,254.49,412.74,606.14,474.35,626.98,27.92,29.48,28.04,31.85,37.62,3.01,2.48,2.44,3.28,11.87,4.26,3.9,4.54,6.29,5.9,2.59,1.51,1.01,4.76,4.83,5.73,5.48,6.24,7.95,8.91,20.49
"314",41223,40927,40511,38021,37653,89.75,91.11,92.55,93.84,74.06,78.52,80.61,80.02,73.88,82.22,10.37,8.18,12.84,13.77,3.63,18.79,14.48,13.47,16.54,30.27,57.06,58.38,62.36,63.14,64.66,9.34,7.53,11.95,13.48,2.75,105.07,115.33,153.94,118.92,92.42,6.61,8.89,12.92,12.92,8.87,116.05,135.67,185,171.06,118.98,118.05,141.68,202.87,180.53,120.05,84.71,70.58,49.29,55.39,83.3,13.43,11.85,17.07,18.6,5.03,1119.97,1270.33,1309.82,1403.9,1562.68,147.98,128.84,210.21,261.6,69.02,280.52,293.01,249.32,222.31,248.29,385.98,388.37,497.34,629.81,998.93,349.21,347.14,450.64,586.48,954.37,17.65,16.94,14.1,10.98,9.68,1.9,2.27,1.19,0.85,3.6,2.69,2.62,2.78,2.87,2.35,2.15,1.39,0.99,6.61,6.34,4.2,3.82,3.83,3.89,4.1,16.4
"315",65288,64966,64415,62084,61712,96.1,83.76,90.59,89,76.78,72.64,75.67,74.33,69.85,77.04,16.34,12.8,12.32,8.57,-1.17,17,15.89,19.58,23.79,21.61,54.67,54.01,57.07,57.84,56.93,16.09,10.85,11.27,7.63,-0.9,118.97,195.45,106.42,73.34,104.28,25.26,33.12,34.36,25.48,21.37,263.12,340.05,291.23,205.88,205.14,263.12,340.05,291.23,205.88,205.14,38.01,29.41,34.34,48.57,48.75,20.01,16.18,15.14,10.16,-1.21,799.02,981.84,1040.87,1062.2,1266.58,179.69,166.13,172.53,130.38,-19.3,0,0,0,0,0,496.04,726.76,870.37,893.59,940.42,496.04,726.76,870.37,893.59,940.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",57395,57056,56762,54757,54379,91.15,72.01,87.78,87.97,96.98,67.74,70.91,72.43,65.42,75.04,8.89,7.04,8.35,3.93,5.15,18.57,23.09,18.77,14.09,10.9,49.34,49.77,49.66,51.23,51.71,8.11,9.67,10.43,7.91,6.24,89.57,164.51,105.16,111.74,71.21,0.85,0,0,0,8.54,104.04,155.71,179.26,180.15,107.54,104.51,159.94,189.19,194,109.29,95.68,62.52,52.86,51.55,91.5,13.47,15.91,15.81,10.86,8.41,782.71,917.77,1057.7,965.73,1250.65,102.75,91.08,121.91,57.98,85.88,295.23,357.24,320.31,291.87,377.71,279.19,605.13,623.98,491.27,256.32,250.84,577.73,585.23,451.1,211.41,23.29,19.87,19.25,17.39,21.98,2.87,3.92,2.63,5.03,4.4,3.05,1.97,2.68,3.35,4.04,3.5,2.27,1.8,5.52,6.48,4.11,3.38,4.01,4.63,5.55,36.46
"317",91446,91613,91216,88697,88530,92.95,88.7,97.37,95.19,92.73,72.1,74.74,73.78,70.26,76.17,11.03,10.44,9.44,6.98,-0.56,13.85,11.01,8.33,12.38,11.61,61.86,62,62.62,62.16,63.57,10.34,11.49,9.19,6.79,-0.48,130.15,209.14,147.44,91.62,55.12,2.55,9.64,6.15,2.54,2.87,121.86,183.01,204.45,149.35,97.21,127.96,209.2,246.49,158.67,96.84,78.15,47.8,40.57,63.02,103.26,14.39,16.15,13.07,9.38,-0.82,987.52,1166.63,1220.75,1276.97,1471.24,151.13,162.96,156.2,126.94,-10.74,360.87,305.63,252.15,214.21,248.5,305.39,416.45,390.54,423.93,280.97,250.72,361.88,335.72,378.83,247.09,24.49,17.37,14.84,11.22,11.93,2.39,1.88,1.61,1.69,-23.15,4.62,3.63,3.55,3.22,2.55,3.73,3.06,2.2,7.67,7.71,6.31,5.26,4.53,4.24,3.45,24.59
"318",56661,56465,55943,54165,53834,86.37,88.93,92.19,94.51,73.88,70.73,74.57,74.11,70.59,76.4,7,5.83,7.8,2.8,-0.13,16.38,18.42,8.68,12.95,27.72,61.94,61.36,63.29,62.35,65.89,6.11,5.29,7.2,2.75,-0.09,125.01,85.93,185.62,59.49,91.74,16.49,11.45,16.72,9.15,4.52,137.78,157.27,283.37,162.51,115.94,155.45,160.57,306.91,166.95,115.94,64.33,62.28,32.58,59.9,86.25,8.9,8.1,10.65,3.93,0.06,972.6,1148.39,1256.06,1353.16,1534.09,96.25,89.71,132.19,53.59,-2.69,299.22,283.19,268.33,262.8,262.71,506.78,544.74,474.95,482.28,894.04,389.53,525.85,455.89,462.59,894.04,18.79,16.35,14.6,12.96,9.67,3.11,3.16,2.03,4.9,-97.5,8,1.56,1.36,1.81,0.8,3.37,2.86,2.21,6.5,8.32,11.7,2.25,1.89,2.47,1.35,8.61
"319",92933,92826,92336,90318,89962,89.32,94.54,94.18,95.36,85.15,68.9,72.41,71.54,68.36,74.79,8.18,11.27,12.01,8.22,2.4,19.18,14.79,10.13,16.65,21.31,65.79,67.82,69.97,69.35,67.97,7.41,10.72,11.43,7.94,2.13,92.43,110.71,183.41,71.4,75.08,9.06,12.61,17.22,11.4,10.51,120.89,139.8,245.5,164.84,115.09,123.71,148.3,284.31,165.23,115.19,80.83,67.43,35.17,60.52,86.81,11.43,13.93,13.46,9.73,2.94,796.91,936.92,981.09,1012.06,1234.35,94.63,145.88,164.71,121.74,39.63,154.48,188.49,153.21,155,290.28,345.82,338.09,422.98,450.06,505.23,311.81,295.56,386.7,448.43,502.45,11.93,13.77,10.52,9.98,14.98,1.63,1.29,0.93,1.27,7.32,2.8,3.27,2.63,0.74,0.77,1.46,1.19,1.34,6.34,4.16,3.76,4.21,3.29,0.91,1.07,6.64
"320",62536,62054,61369,58153,57445,87.43,77.95,91.38,86.47,81.91,74.04,78.17,76.84,71.19,76.76,14.35,18.85,19.53,19.99,16.31,23.43,30.34,19.78,25.45,26.31,62.3,63.16,62.37,62.8,64.69,12.76,15.03,18.16,18.05,13.51,109.63,133.37,145.98,130.49,128.5,10.89,21.88,31.4,32.12,33.35,114.05,151.17,254.43,223.89,223.16,116.08,155.79,273.19,236,236.25,86.15,64.19,36.6,42.37,42.33,18.4,24.35,22.82,24.26,19.49,870.75,1055.86,1163.87,1242.28,1423.68,168.76,254.58,295.8,348.84,302.57,362.19,450.8,419.32,395.93,341.93,402.24,786.8,857.62,1171.15,1368.15,357.73,743.68,821.11,1124.57,1309.26,26.93,26.02,25.3,19.62,15.1,2.15,1.77,1.42,1.14,1.13,3.84,2.83,2.56,3.64,3.78,1.98,1.3,1.42,6.78,7.81,5.28,4.37,3.34,4.97,5.37,16.12
"321",41311,41039,40641,38727,38356,87.72,94.46,98.74,85.64,94.76,79.3,81.82,81.78,74.55,84.36,13.8,5.15,7.47,12.95,6.82,12.52,11.91,2.08,14.77,4.32,67.11,54.42,61.8,69.26,69.28,13.12,7.71,7.93,14.55,7.16,225.33,85.77,444.18,196.91,293.66,13.02,13.01,15.06,10.99,16.3,181.53,130.3,296.5,140.01,326.31,220.26,141.74,874.69,185.06,508.89,45.4,70.55,11.43,54.04,19.65,20.74,11.11,10.26,20.24,9.78,1037.91,1303.39,1291.4,1239.89,1458.42,180.67,81.97,118.02,215.34,117.96,596.59,657.35,572.28,318.01,262.41,432.36,366.93,363.51,746.99,428.79,355.65,289.71,272.01,464.42,370.11,39.99,38.98,35.79,16.38,14.38,3.3,8.02,4.85,1.48,2.22,6.27,5.17,6.25,15.87,4.45,2.81,1.52,1.46,8.05,8.56,9.07,7.41,8.07,22.14,5.77,21.89
"322",49970,49660,49192,48055,47686,93.73,90.73,89.46,98.37,90.17,70.14,73.01,71.97,67.38,75.66,9.59,6.9,10.58,9.75,3.81,10.91,11.19,3.94,12.63,10.83,67.25,67.87,68.5,68.28,70.32,9.04,6.27,9.81,9.7,3.81,147.03,145.83,609.51,87.44,125.99,11.31,12.16,24.65,17.25,15.93,185.82,190.54,489.71,90.93,225.61,208.97,214.24,851.15,71.81,251.3,47.85,46.68,11.75,139.27,39.79,12.07,8.86,13.83,11.89,6.17,799.1,909.69,988.95,1025.99,1195.82,109.23,85.91,145.42,148.51,60.24,486.7,451.48,409.02,324.29,287.72,297.56,351.42,475.84,561.3,501.59,263.54,313.16,429.09,142.61,463.84,40.04,32.88,26.63,20.95,16.42,4.46,5.26,2.81,2.18,4.78,4.42,3.85,3.75,28.85,3.45,4.04,3.24,2.67,8.61,7.9,5.93,5.46,5.31,36.85,4.81,57.74
"323",32940,32753,32431,30783,30546,81.29,65.35,78.54,88.98,77.97,81.58,83.23,82.37,74.82,86.35,6.28,2.28,2.08,9.25,-4.43,12.8,42.57,11.61,23.18,27.03,52.47,51.85,51.95,60.94,54.89,5.12,1.57,1.64,8.24,-3.44,212.92,76.35,228.5,79.02,61.59,16.95,9.86,22.24,22.94,5.45,174.73,98.04,289.68,165.98,117.28,192.43,97.95,320.03,170.66,118.08,51.97,102.09,31.25,58.59,84.69,8.93,3.01,3.49,12.87,-4.88,1122.71,1281.88,1397.02,1396.78,1772.47,86.41,35.1,35.32,172.66,-90.88,288.46,497.85,467.87,576.87,544.84,409.16,1140.24,733.31,908.58,974.26,364.32,1092.76,698.4,872.33,937.72,17.04,21.12,21.67,27.49,20.7,3.34,14.19,13.24,3.34,-5.99,3.04,2.44,1.97,3.04,3.28,2.29,1.99,1.65,4.78,9.13,5.35,5.32,3.62,4.6,5.95,14.71
"324",43900,43769,43556,42274,42114,85.35,86.47,85.71,80.09,84.35,68.85,72.83,72.49,66,77.2,7.75,9.86,10.9,13.57,8.95,19.22,15.43,10.89,26.79,34.54,68.16,69.34,68.75,67.87,70.33,6.63,8.55,9.35,10.88,7.57,113.47,155.03,253.18,121.53,57.25,8.83,16.42,25.89,16.98,8.09,120.95,168.54,304.48,184.27,114.72,124.94,185.44,377.37,194.71,115.44,80.04,53.93,26.5,51.36,86.62,10.82,12.63,14.43,17.25,10.93,618.26,749.22,817.32,855.79,1065.45,69.59,101.43,122.89,176.01,123.52,333.84,343.83,301.74,288.46,286.94,283.82,355.57,507.19,849.31,797.99,246.32,313.84,463.42,798.49,765.45,31.73,28.9,22.94,17.82,17.54,4.8,3.39,2.46,1.64,2.32,4.55,4.14,3.77,4.42,3.36,3.1,2.2,1.95,7.2,7.82,7.01,6.38,5.65,7.06,5,27.64
"325",34281,34050,33807,32374,32110,91.78,85.04,90.3,91.12,85.84,81.09,82.6,80.97,74.84,82.83,7.94,2.84,4.2,6.64,2.15,5.84,17.97,11.64,18.48,17.13,65.2,64.48,65.72,63.31,66.07,7.63,2.96,3.96,6.07,1.86,296.07,96.02,118.33,77.43,92.16,11.32,11.48,11.04,2.98,1.81,263.07,129.21,179.31,99.63,99.49,316.17,133.99,196.87,99.52,99.44,31.63,74.63,50.8,100.48,100.56,11.36,6.37,6.35,10.22,2.58,1272.72,1392.49,1456.49,1644.22,1856.29,124.6,47.88,75.53,145.88,48.14,548.04,598.53,552.55,524.49,539.08,312.4,539.46,497.39,589.3,490.38,283.23,480.72,447.11,462.65,450.83,32.05,30.19,27.74,21.75,20.65,4.4,12.5,7.32,3.6,11.2,2.66,3.63,2.96,6.66,3.21,2.98,2.19,1.56,6.48,8.2,4.04,5.83,4.34,9.82,5.02,56.04
"326",126334,127205,127769,129088,129698,85.92,81.05,82.03,86.66,91.49,54.23,57.08,54.3,52.21,57.29,17.13,8.82,14.26,7.61,2.34,36.52,23.9,21.19,20.81,9.98,61.22,56.04,60.14,59.14,59.05,15.04,7.21,13.82,6.95,2.4,70.31,112.47,156.85,94.78,107.55,5.57,12.63,15.98,4.53,11.36,81.58,135.41,174.88,157.03,196.08,80.18,139.85,184.53,162.68,214.75,124.72,71.5,54.19,61.47,46.57,19.7,11.94,20.58,9.36,3.28,565.72,645.66,659.92,647.85,785.55,178.7,99.73,173.24,94.43,32.12,343.19,347.4,309.75,277.52,246.64,436.44,493.52,553.03,519.87,347.5,398.74,452.94,516.92,490.02,318.67,28.27,24.89,20.91,19.38,16.46,1.92,3.48,1.79,2.94,7.68,3.53,3.3,2.72,3.34,3.26,1.49,1.58,1.35,6.47,8.11,4.88,5.1,3.96,4.62,4.39,13.53
"327",104526,103895,103001,100146,99433,90.5,93.37,96.39,95.16,86.07,75.79,77.6,79.21,77.48,81.3,5.35,4.85,6.47,3.91,-3.58,18.34,7.06,2.51,8.57,12.79,54.4,56.3,55.92,55.52,59.02,5.02,5.48,6.34,4.1,-1.42,74.55,165.24,424.74,99.98,82.96,2.8,9.38,14.99,12.47,12.45,104.24,129.73,511.49,223.09,157.09,104.64,147.14,746.48,245.6,161.44,95.56,67.96,13.4,40.72,61.94,7.22,6.14,8.38,6.01,-1.67,1034.35,1125.55,1277.03,1354.61,1433.73,73.08,70.35,104.33,68.4,-63.21,402.83,440.1,421.76,405.01,478.01,331.15,215.8,311.75,415.28,452.83,303.58,154.38,289.59,386.51,432.41,26.71,28.33,25.22,22.04,23.33,5.51,6.26,4.04,5.92,-7.56,2.7,4.64,1.79,3.05,2.72,3.27,2.41,1.87,6.71,7.37,3.85,6.22,2.41,4.16,3.93,47.83
"328",56328,55952,55496,52696,52299,89.22,80.91,86.59,86.86,65.2,78.24,81.9,80.57,75.75,84.52,6.3,10.09,8.8,6.35,4.61,16.36,19.52,23.28,22.88,39.1,57.65,61.82,61.21,58.89,63.19,5.67,8.42,7.77,5.74,3.01,100.31,154.42,87.8,77.28,94.69,1.21,15.08,11.36,6.42,0.92,105.93,134.42,129.54,104.45,99.41,107.41,140.99,134.59,105.12,99.37,93.1,70.93,74.3,95.13,100.64,12.14,8.45,12.12,10.38,5.16,910.04,1056.48,1104.89,1204.49,1435.1,73.27,130.16,120.69,100.93,78.32,134.99,207.32,192.8,231.51,239.96,282.26,450.31,575.48,530.81,1102.91,228.93,396.62,510.61,464.39,1033.12,10.35,13,12.17,12.65,9.21,1.84,1.59,1.6,2.29,3.06,4.38,3.48,4.2,4.19,3.23,2.78,0.85,0.84,4.42,6.02,5.94,5.43,5.84,5.9,6.15,7.03
"329",69678,69263,68775,67001,66720,95.89,83.56,89.14,97.37,88.12,76.83,80.65,77.75,73.68,81.46,6.74,7.61,6.86,6.9,0.01,21.89,14.98,15.85,8.55,7.09,68.35,63.58,67.08,71.09,72.79,6.46,7.49,6.87,6.73,0.03,42.17,167.66,108.58,110.32,176.59,2.59,10.16,11.44,11.76,14,45.02,169.84,169.69,221.28,281.44,38.5,174.69,173.15,238.76,308.1,259.73,57.24,57.75,41.88,32.46,9.49,12.23,12.24,9.71,-0.32,880.66,1104.68,1068.96,1073.14,1284.55,77.26,104.3,94.27,100.5,0.08,416.23,403.22,394.1,386.26,370.2,150.87,404.91,429.52,320.88,388.58,115.36,389.41,417.54,302.62,370.89,34.82,24.6,25.55,25.82,20.69,5.39,3.87,4.18,3.84,4527.98,3.74,1.47,1.1,2.74,2.7,2.22,2.14,1.26,5.88,8.3,5.39,2.75,1.69,3.81,4.3,26.02
"330",26825,26625,26396,25274,25015,73.58,80.11,96.39,96.1,68.27,80.47,81.72,81.4,71.65,85.89,3.25,4.83,2.28,10.99,-0.47,28.17,24.35,11.8,8.02,32.46,62.62,64.81,66.93,66.61,68.62,2.48,5.04,2.35,10.86,3.35,103.18,96.81,46.02,193.93,95.23,10.36,14.38,9.75,15.09,7.63,137.1,138.39,177.31,296.59,122.03,137.1,138.39,177.31,302.43,123.14,72.94,72.26,56.4,33.07,81.21,7.24,7.39,6.87,14.65,7.9,964.85,1091.03,1145.94,1231.86,1473.41,38.92,64.44,32.07,188.96,-8.11,419.06,504.85,509.17,527.87,491.73,623.89,566.05,326.47,407.31,1061.79,623.89,566.05,326.47,403.35,1020.22,25.72,30.29,34.86,29.51,19.57,10.77,7.83,15.87,2.79,-60.6,0.76,0.63,0.5,1.89,3.3,2.96,2.06,1.43,5.67,8.41,1.47,1.11,0.71,2.64,6.5,0
"331",22796,22555,22376,21101,20983,93.84,93.23,92.47,99.3,76.7,71.67,74.12,70.47,61.34,69.75,8.9,7.36,4.54,11.51,0.2,10.79,7.23,12.34,4.67,25.8,68.12,67.96,69.96,70.29,69.35,8.77,6.87,4.19,12.07,0.16,140.36,202.57,94.36,281.86,88.1,10.36,14.22,11.37,16.7,7.19,187.61,264.89,179.65,376.83,125.33,200.24,311.22,191.53,487.76,127,49.94,32.13,52.21,20.5,78.74,14.45,9.77,9.04,15.96,0.7,1385.69,1619.33,1572.3,1672.92,2038.34,171.99,160.9,101.2,314.02,5.95,350.94,310.35,268.14,236.96,171.57,457.15,535.37,618.75,624.27,1354.66,426.45,491.03,574.06,576.88,1287.94,17.03,13.24,11.11,8.63,4.5,2.04,1.93,2.65,0.75,28.81,1.87,2.08,1.91,2.16,2.13,2.2,1.43,0.53,5.06,8.46,2.88,3.4,2.91,2.98,4.01,25.16
"332",47168,46955,46669,45636,45353,99.17,97.67,95.41,94.17,87.27,59.25,63.13,58.34,56.27,67.63,9.26,2.97,12.23,8.4,2.55,1.38,4.11,3.44,10.54,20.3,67.24,64.43,68.35,67.54,67.04,9.19,3.06,11.68,7.92,2.24,795.56,128.76,544.56,135.18,69.05,8.89,8.9,20.41,22.34,10.46,309.91,295.02,685.29,311.43,155.22,805.57,319.07,783.63,319.83,155.95,12.41,31.34,12.76,31.27,64.12,11.4,4.29,14.07,9.58,3.44,691.19,786.71,832.1,862.74,1129.9,108.04,37.03,174.44,128.75,42.58,162.19,156.53,149.99,146.81,142.22,154.32,171.71,357.26,535.67,652.32,119.34,165.33,349.76,529.1,646.81,13.79,12.27,10.03,9.02,7.43,1.5,4.23,0.86,1.14,3.34,3.39,0.72,0.64,0.96,0.87,3,1.77,1.34,6.18,7.83,4.07,0.89,0.78,1.21,1.21,13.89
"333",87231,86868,86116,84302,83734,98.76,94.47,94.56,96.85,87.95,67.54,69.13,67.53,65.62,72.46,6.52,5.96,8.56,4.05,0.06,6.14,8.22,9.65,6.95,16.13,60.08,58.79,61.42,60.73,59.91,6.48,5.67,8.21,4.47,0.45,127.15,140.31,146.59,101.97,71.58,13.42,13.86,13.41,14.48,8.35,242.93,256.53,254.74,281.93,133.4,256.57,274.17,275.84,312.2,135.32,38.97,36.47,36.25,32.03,73.9,8.2,8.11,11.69,5.51,0.93,773.12,883.28,914.77,959.16,1213.81,74.64,76.12,116.02,59.25,1.08,260.85,249.83,233.96,221.56,249.9,186.38,307.13,382.98,344.46,454.35,179.69,295.01,364.94,327.03,435.79,22.51,18.47,16.33,14.68,13.12,3.49,3.28,2.02,3.74,230.47,1.23,1.37,1.52,1.94,1.95,2.89,2.59,1.59,5.37,7.43,1.59,1.88,1.98,2.49,2.75,112.75
"334",145198,145393,144662,141941,141538,93.88,90.82,97.34,98.67,95.18,64.31,68.69,68.5,68.32,75.36,7.81,9.01,8.99,6.94,5.68,8.95,8.36,8.8,9.22,11.42,66.84,64.82,64.16,64.03,64.19,7.88,11.21,9.63,6.99,5.76,158.19,230.36,133.47,87.8,88.4,13.63,17.68,16.93,13.53,13.37,160.39,273,247.71,225.26,194.4,193.92,345.15,301.37,245.16,194.4,51.57,28.97,33.18,40.79,51.44,10.03,13.39,12.13,7.93,6.96,641.11,764.11,831.49,898.28,1141.25,77.83,100.27,109.1,91.28,86,211.44,172.64,134.8,117.65,156.85,225.24,357.26,359.86,324.26,357.93,175.1,318.74,321.15,304.53,357.93,19.91,14.09,10.81,8.83,9.86,2.72,1.72,1.24,1.29,1.82,5.24,3.66,3.27,1.92,0.63,2.62,3.64,1.55,5.01,6.39,6.46,4.73,3.87,2.27,0.76,11.06
"335",75917,75907,75509,73963,73694,86.42,82.33,91.4,90.34,90.06,53.63,57.45,56.39,54.33,60.37,9.03,12.03,13.77,11.99,8.61,13.08,22.96,17.18,23.94,18.43,66.9,67.13,68.9,67.82,71.41,7.86,9.93,12.79,10.93,9.15,180.79,127.73,129.63,81.85,95.16,13.56,15.76,21.02,14.54,11.01,138.55,144.44,190.24,140.77,144.1,160.98,155.68,208.71,145.9,150.91,62.12,64.23,47.91,68.54,66.26,11.35,14.71,17.24,14.62,12.8,575.06,692.07,734.58,782.17,955.76,96.86,144.87,179.38,172.59,136.23,394.88,369.9,370.53,376.73,375.12,321.63,571.81,533.81,632.29,543.69,236.27,491.85,486.13,582.07,493.22,31.83,25.28,26,23.64,21.34,4.08,2.55,2.07,2.18,2.75,7.57,5.85,3.65,4.46,4.3,2.17,1.53,1.19,5.53,6.68,10.66,8.94,4.85,6.09,5.81,10.06
"336",51988,51940,51819,51528,51622,88.09,66.79,94.95,86.47,72.59,59.06,63.12,62.05,57.7,72.9,10.87,10.42,16.66,13.08,22.5,18.28,41.27,12.95,24,31.01,60.99,64.85,66.25,62.09,68.85,9.58,6.97,15.83,11.32,16.37,122.38,95.59,177.18,104.68,172.96,24.8,13.6,23.79,19.02,30.63,185.37,131.02,267.25,174.39,215.16,197.82,132.36,301.98,180.17,221.12,50.55,75.55,33.11,55.5,45.22,10.8,11.08,20.45,21.34,28.56,525.04,611.65,679.86,696.86,1040.83,96.67,101.01,182.54,157.98,321.25,383.93,357.99,330.61,306.69,280.39,376.39,833.42,438.56,622.96,1125.51,350.53,807.12,410.35,597.17,1099.77,38.04,24.67,28.65,21.96,14.26,3.97,3.54,1.81,1.94,0.87,3.48,2.27,2.81,3.31,2.46,2.42,1.86,1.26,6.69,8.04,4.89,4.23,3.57,4.74,4.57,35.87
"337",71595,71507,71140,70111,69862,88.71,87.79,92.38,92.72,77.46,66.34,68.57,68.54,67.32,73.7,14.46,11.87,14.83,12.63,9.14,18.71,17.88,16.16,14.92,33.38,69.31,70.33,68.9,64.23,65.03,12.94,10.55,13.71,11.73,7.46,138.11,134.34,140.61,133.72,83.99,5.37,8.42,10.8,6.66,1.45,126.46,143.6,174.16,175.08,108.22,130.72,149.97,182.31,187.17,108.68,76.5,66.68,54.85,53.43,92.02,16.3,16.73,16.98,14.77,13.28,758.38,842.96,955.96,1059.06,1276.83,165.3,145.98,206.85,198.78,158.31,267.91,233.52,209.43,190.41,170.62,330.51,388.23,442.46,489.93,900.2,294.2,353.78,417.31,451.13,856.97,20.79,16.68,13.87,11.22,7.63,1.62,1.6,1.01,0.96,1.08,3.33,2.73,1.81,3,2.52,2.49,1.6,1.04,6.37,7.69,4.63,3.77,2.39,4.17,4.09,18.34
"338",83008,83035,82793,82634,82305,79.64,79.4,83.98,81.29,65.47,46.01,47.72,49.49,44.79,59.79,19.25,18.75,17.31,16.11,14.04,34.03,25.45,32.2,37.48,31.68,53.07,53.68,51.85,50.88,51.66,15.37,14.89,14.53,13.12,9.26,107.58,161.16,92.62,77.82,167.56,15.06,12.89,11.25,9.2,12.06,119.8,190.68,143.38,121.08,178.75,121.74,207.23,148.57,122.59,184.88,82.14,48.26,67.31,81.57,54.09,20.58,20.5,20.99,18.31,17.79,309.6,340.23,394.39,385.69,586.77,129.5,133.67,137.91,138.73,137.83,200.86,164.72,200.19,169.49,212.64,368.73,445.84,502.58,561.9,753.54,341.27,409.77,465.1,530.81,723.1,23.77,18.34,21.1,16,14.19,1.55,1.23,1.45,1.22,1.54,3.64,4.37,4.13,3.96,2.84,1.65,1.92,0.86,6.42,5.68,4.99,6.1,5.48,5.67,5.57,12.09
